http://php.net/;php.net
https://www.w3schools.com/;w3schools
https://www.postgresql.org/docs/9.6/static/index.html;postgreSQL
https://codeigniter.com/;CI - CodeIgniter
https://code.tutsplus.com/;tuts+
https://api.thumbnail.ws/;API Thumbnails
https://jqueryui.com/;jQuery-ui
https://semantic-ui.com/;semantic-ui
http://wideimage.sourceforge.net/;wideImage
