http://localhost/phpinfo.php;PHP Info
https://www.google.com.br;Google
https://translate.google.com.br/?hl=pt-BR&tab=wT;Tradutor
https://www.youtube.com/?gl=BR&hl=pt;youtube
http://convert2mp3.net/en/index.php;convert2mp3
https://web.whatsapp.com/;whatsapp
https://github.com/aabreves/;github
