https://getbootstrap.com/docs/3.3/components/;Glyphicons
http://cssmenumaker.com/;CSS Menu Maker
http://bootstrapdesigntools.com/;BS DesignTools
http://fontawesome.io/icons/;FontAwesome
https://bootsnipp.com/;Bootsnipp
