https://www.tutorialspoint.com/codeigniter/;CodeIgniter
https://bitbucket.org/wiredesignz/codeigniter-modular-extensions-hmvc;HMVC-CI Widgets
https://www.meetspaceapp.com/2016/04/12/passwords-postgresql-pgcrypto.html;Hashed Passwords
